Unique ID,CG Number,E01,E12,E14,E15,E16,E17,E18,E20,A82,A84,A95,A131,A186,A377,A384,A398,avg_E,avg_A,log2FC,submitted_id,FBgn_ID
INC078E11,CG3441,1.71715,1.86529,2.25312,1,1.73649,1.68861,1.72517,1.94266,1.76512,3.01597,1.56053,2.0403,1.4706,2.98177,2.48472,2.28064,1.74106125,2.19995625,0.337507876,CG3441,FBgn0035092
INC117D02,CG3466,1.00294,1,1.17321,1.36916,1.21246,1.50454,1.37515,1.1124,1.21847,1.54897,1.24115,1.22655,1.35856,1.17862,1.29266,1.14046,1.2187325,1.27568,0.065884976,CG3466,FBgn0011576
INC036C07,CG3473,1,1.21378,1.93803,1.72006,1.60212,1.55425,1.39603,1.26284,1.95501,1.5453,1.65277,1.41548,1.92313,1.36507,1.50802,1.82821,1.46088875,1.64912375,0.174853345,CG3473,FBgn0028913
INC102B01,CG3483,1.57768,1.15937,1.50765,1.08611,1.28405,1.36994,1.59294,1,1.5627,1.93255,1.92568,1.43808,1.34887,1.82732,1.44812,1.25744,1.3222175,1.592595,0.268419919,CG3483,FBgn0035005
INC102C08,CG3488,1.7218,1.54104,2.08952,1.96687,1.08716,1.12457,1.71297,1.64847,1.406,1.56659,1,1.96235,1.23023,1.45042,1.46694,1.18062,1.61155,1.40789375,-0.194910488,CG3488,FBgn0014906
INC102B08,CG3492,1.93085,1.73183,1.6612,1.43023,1.44885,1.25209,1.04166,1.125,1.37017,1.42857,2.41372,1.53388,1.61885,1.46028,1.1306,1,1.45271375,1.49450875,0.040920889,CG3492,FBgn0035007
INC102C04,CG3494,1.14734,1.4,1.31845,1.38864,1.69927,1.001,1.35587,1,1.43145,1.14106,1.54465,1.16087,1.40228,1.31463,1.49541,1.26904,1.28882125,1.34492375,0.061472196,CG3494,FBgn0035008
INC093E10,CG3499,1.17366,1.06314,1.04514,1.02819,1.06661,1.08039,1.21907,1.08297,1.06567,1.34025,1.12922,1.39221,1.06989,1.18653,1.06952,1,1.09489625,1.15666125,0.079172236,CG3499,FBgn0034792
INC130F08,CG3501,1.02246,1.17016,1.27605,1.19604,1.19328,1.10032,1.38636,1.34896,1,1.30101,1.27498,1.16718,1.22108,1.18621,1.28944,1.09662,1.21170375,1.192065,-0.023574113,CG3501,FBgn0034791
INC026A11,CG3504,1.37748,1.24014,1.31944,1.20492,1.62299,1.19804,1.24003,1.07179,1.68129,1,1.26181,1.28357,1.04038,1.45932,1.28766,1.42681,1.28435375,1.305105,0.023123262,CG3504,FBgn0001263
INC119B11,CG3508,2.39437,1.89853,2.40117,2.35613,1.68694,1.62116,2.02386,2.60856,1.71596,1,2.4142,1.21741,1.35101,1.01625,1.34542,1.01545,2.12384,1.3844625,-0.617349108,CG3508,FBgn0038251
INC068D05,CG3517,1.30927,1.25996,1.4827,1.47608,1.33005,1.12987,1.13368,1.08121,1.3656,1.25986,1.57666,1.25121,1.35493,1.08143,1,1.08165,1.2753525,1.2464175,-0.03310866,CG3517,FBgn0038706
INC040B03,CG3523,1.29714,1.64447,1.43532,1.27159,1.47853,1.22241,1.56824,1.61086,1.08882,1.11516,1.14308,1.08835,1.06719,1.02932,1.2742,1,1.44107,1.100765,-0.388633912,CG3523,FBgn0283427
INC098B02,CG3524,1.29415,1.33898,1.49549,1.12784,1.42557,1.55162,1.52715,1.174,1.01243,1.41359,1,1.20364,1.58461,1.45288,1.72917,1.04568,1.36685,1.30525,-0.06652877,CG3524,FBgn0042627
INC003H11,CG3539,1.09052,1.41441,1.33504,1.76874,1.36631,1.34048,1.41374,1.62404,1.77275,1.23358,2.07011,1.00392,1.43443,1,1.18612,1.46035,1.41916,1.3951575,-0.024609254,CG3539,FBgn0264978
INC043A03,CG3552,2.83677,1.59889,1.51437,1.20639,1.39954,1.15277,1.18084,1.56998,1.57729,1.37264,2.28685,1.3655,1.13029,1.88285,1,1.22591,1.55744375,1.48016625,-0.073420832,CG3552,FBgn0035999
INC004B12,CG3556,1.73409,1.51668,1.25493,2.00456,1.99306,1.65362,1.18523,1.61129,1.0545,1.22429,1.25525,1.57673,1.37286,1.47699,1.00698,1,1.6191825,1.24595,-0.378019429,CG3556,FBgn0029708
INC008F01,CG3558,1.14344,1,1.09208,1.02096,1.03135,1.12828,1.01526,1.33031,1.00424,1.39101,1.06063,1.03156,1.08565,1.11118,1.04016,1.11724,1.09521,1.10520875,0.013111365,CG3558,FBgn0025681
INC006G03,CG3564,1.29114,1.51881,1.37271,1,1.24094,1.36837,1.42685,1.27718,1.4093,1.52788,1.50158,1.31124,1.45565,1.15706,1.28078,1.26712,1.312,1.36382625,0.055892138,CG3564,FBgn0029709
INC043A09,CG3565,1.05387,1.44231,1.61494,2.01571,1,1.23426,2.08101,1.75407,2.02471,1.75077,2.92033,1.85026,1.13565,1.69028,1.17631,1.23177,1.52452125,1.72251,0.176156099,CG3565,FBgn0035034
INC134B05,CG3566,1.35233,1.2437,1.43218,1.39132,1.56015,1.12537,1.40149,1.2091,1.29593,1.40647,1,1.23529,1.75016,1.38377,1.44406,1.68904,1.339455,1.40059,0.064388578,CG3566,FBgn0029854
INC128D05,CG3570,1.10187,1,1.33276,1.21904,1.04759,1.01417,1.08922,1.23499,1.31958,1.11837,1.86244,1.20401,1.25902,1.29367,1.01357,1.3724,1.129955,1.3053825,0.208207285,CG3570,FBgn0035035
INC032G01,CG3578,1.43784,1.2014,1.56809,1.25339,1.03343,1.46932,1.2903,1.41512,1.46768,1.5693,1.62428,1.22453,1.59203,1,1.18028,1.32871,1.33361125,1.37335125,0.042362478,CG3578,FBgn0000179
INC032G09,CG3581,1.11336,1.10189,1.19753,1.30563,1.22818,1.11563,1.26615,1,1.45391,1.37104,1.99482,1.16229,1.52073,1.1757,1.1312,1.0642,1.16604625,1.35923625,0.221171221,CG3581,FBgn0038697
INC007E08,CG3582,1.45649,1.65599,1.40095,1.33593,1.27557,1.2006,1.33722,1.3422,2.16123,1,2.24521,1.441,1.28911,1.14764,1.72164,1.57866,1.37561875,1.57306125,0.19349416,CG3582,FBgn0017457
INC004E08,CG3588,1.14204,1.13612,1.22825,1.15549,1.18883,1.361,1.18127,1.24525,1.08222,1,1.23636,1.59614,1.54083,1.68014,1.51252,1.11753,1.20478125,1.3457175,0.159604361,CG3588,FBgn0025643
INC030A05,CG3595,1.42848,1.29952,1.06171,1.23745,1.24753,1.25074,1,1.35783,1.19894,1.3201,1.1845,1.22402,1.15203,1.01322,1.08156,1.28861,1.2354075,1.1828725,-0.062692418,CG3595,FBgn0003514
INC031B06,CG3597,1.6239,1.97337,2.44373,1.6302,1.62507,1.64279,1.26257,1.58477,1,1.59667,1.28292,1.46705,1.67276,1.51888,1.29565,1.65151,1.7233,1.43568,-0.263439653,CG3597,FBgn0031417
INC036B08,CG3600,1.15343,1.36985,1.57855,1.27,1.28295,1.37177,1.20564,1.21548,1.25987,1.04014,1.21062,1.10263,1.26665,1,1.15603,1.13295,1.30595875,1.14611125,-0.188362239,CG3600,FBgn0264562
INC141C07,CG3609,1.96521,1.6551,1.60661,1.19567,1.5702,1.40099,1.1932,1,1.60584,1.00623,1.73276,1.13693,1.22585,1.65162,1.41814,1.17196,1.4483725,1.36866625,-0.081662002,CG3609,FBgn0031418
INC119F12,CG3624,1.26304,1.34761,1,1.31969,1.35363,1.57886,1.46078,1.52729,1.95695,1.72903,1.80466,1.47077,1.68749,1.75319,1.54216,1.98521,1.3563625,1.7411825,0.360324622,CG3624,FBgn0034724
INC141C02,CG3625,1.08231,1.10895,1,1.33252,1.27682,1.33133,1.42011,1.33786,1.41085,1.33942,1.26475,1.46263,1.58918,1.22627,1.18951,1.5507,1.2362375,1.37916375,0.157837827,CG3625,FBgn0031245
INC076G12,CG3629,1.59922,1.32729,1.08457,1.23136,1.35853,1.14901,1.40555,1.28611,1.12975,1.11622,1.1034,1.36224,1.29507,1.08478,1,1.03152,1.305205,1.1403725,-0.194771265,CG3629,FBgn0000157
INC071B02,CG3630,1,1.32266,1.75145,1.671,1.50025,1.13704,1.55218,1.06577,1.35279,1.41651,1.50703,1.48026,1.49223,2.03381,1.60698,1.57181,1.37504375,1.5576775,0.179919048,CG3630,FBgn0023540
INC070F10,CG3637,1.45304,2.68817,2.70254,2.17266,1.45642,1.42016,1.50808,1.75306,2.15453,2.04895,1.56764,1,1.76349,1.89997,2.10991,2.08756,1.89426625,1.82900625,-0.050579119,CG3637,FBgn0025865
INC092H10,CG3640,1.20636,1.19988,1.09646,1.22356,1.45638,1.38561,1.09955,1.25812,1.1024,1.09095,1.33968,1.18741,1.64402,1.19232,1.13377,1,1.24074,1.21131875,-0.034622277,CG3640,FBgn0035042
INC115E05,CG3644,1.01821,1.2614,1.34871,1.14583,1.19406,1.08617,1.12969,1.34119,1.1748,1.12722,1.3881,1,1.13308,1.10034,1.03572,1.14145,1.1906575,1.13758875,-0.06577937,CG3644,FBgn0000181
INC032H10,CG3650,1.1008,1.31529,1.19195,1,1.13965,1.45572,1.27562,1.00461,1.26398,1.35499,1.85648,1.22596,1.55023,1.50227,1.50111,2.45353,1.185455,1.58856875,0.422286629,CG3650,FBgn0035070
INC144A11,CG3661,1.23405,1,1.11377,1.05438,1.10216,1.06125,1.05582,1.17609,1.33886,1.25897,1.2643,1.07366,1.10005,1.14599,1.10295,1.38942,1.09969,1.209275,0.137045475,CG3661,FBgn0010078
INC022E10,CG3662,1.12253,1.39309,1.60206,1.31248,1.38531,1.28608,1.06058,1.37035,1.10685,1.13375,1.32129,1.16074,1.3755,1,1.144,1.14641,1.31656,1.1735675,-0.165872448,CG3662,FBgn0031285
INC116B09,CG3663,1.19423,2.42792,1.4903,1.54617,1.00065,1.21919,1.33086,1,1.50586,2.10395,1.90884,1.27587,1.82729,1.17625,1.60128,1.02594,1.401165,1.55316,0.148579601,CG3663,FBgn0035044
INC031D06,CG3664,1.11687,1.13538,1.20379,1,1.14129,1.18129,1.13102,1.20355,1.05214,1.05181,1.02582,1.10025,1.10591,1.06836,1.02383,1.08301,1.13914875,1.06389125,-0.098605459,CG3664,FBgn0014010
INC093C06,CG3671,3.26889,1.5914,1.62115,1.60627,2.07513,1.8961,1.85625,1.15637,1.101,4.21147,1,1.4336,2.09388,1.59716,2.49051,2.08016,1.883945,2.0009725,0.086944493,CG3671,FBgn0011672
INC098A10,CG3672,1,2.31546,1.63167,1.53631,1.57502,1.5021,1.48482,1.53266,2.06786,1.57143,1.44312,1.41379,1.70246,1.07989,1.79587,2.12242,1.572255,1.649605,0.069285387,CG3672,FBgn0035985
INC050H03,CG3687,1.13472,1.23305,1.42369,1.18537,1.27818,1.12607,1.03531,1.00109,1.72828,1.04139,1.71056,1,1.4039,1.22267,1.36376,1.45632,1.177185,1.36586,0.214468551,CG3687,FBgn0034097
INC023H10,CG3690,1.38386,1.34909,1.71767,1.74231,1.38303,1.00821,1.65411,1.26018,1.34406,1.43652,1.03418,1.66974,1.28123,1.21323,1,1.44165,1.4373075,1.30257625,-0.14200092,CG3690,FBgn0040350
INC040B11,CG3696,1.11735,1.46529,1.17873,1.05972,1.63291,1.62004,1.31269,1.20097,1.05648,1.28693,1,1.10096,1.45046,1.18631,1.673,1.40428,1.3234625,1.2698025,-0.059713194,CG3696,FBgn0266557
INC037F11,CG3698,1.3803,1.57479,1.92597,1.94241,1,1.4787,2.39104,1.96983,1.70008,2.28757,2.08565,2.01293,1.47958,1.98089,1.46575,1.45594,1.70788,1.80854875,0.082625876,CG3698,FBgn0037023
INC024F12,CG3699,2.66865,3.26748,2.64116,2.0338,2.18034,2.58408,1,2.30277,2.75452,2.72839,2.28816,2.53009,2.48191,4.25017,2.57989,1.98171,2.334785,2.699355,0.209325018,CG3699,FBgn0040349
INC098F03,CG3702,1.20995,1.1844,1.46889,1.41564,1.17427,1.20459,1,1.1115,1.1024,1.34084,1.12818,1.25045,1.12502,1.06034,1.1115,1.24076,1.221155,1.16993625,-0.061816413,CG3702,FBgn0031590
INC101G06,CG3705,1,1.80931,1.57197,1.39519,1.56688,1.55291,1.44448,1.346,1.11247,1.79803,1.84258,1.55756,1.35644,1.27679,1.39426,1.46699,1.4608425,1.47564,0.014540159,CG3705,FBgn0023129
INC060H11,CG3708,1,1.21833,1.3911,1.34262,1.12616,1.0787,1.21227,1.30325,1.66122,1.19386,1.87887,1.9252,1.34387,1.28293,1.64742,1.46932,1.20905375,1.55033625,0.35870277,CG3708,FBgn0040345
INC121E03,CG3719,1.41096,2.10505,1.27064,1.42875,1.31871,1.43347,1.08032,1,1.30003,1.54145,1.15821,1.01379,1.82793,1.19349,1.32212,1.3722,1.3809875,1.3411525,-0.042226968,CG3719,FBgn0024986
INC154E06,CG3722,1.92925,2.34834,1.26164,1.83862,2.48429,1.98063,1,1.2376,1.7385,2.02032,1.98945,1.58227,2.4404,1.11864,2.36179,2.30368,1.76004625,1.94438125,0.143697787,CG3722,FBgn0003391
INC037H12,CG3724,1.37829,1.30886,1.22054,1,1.16547,1.1586,1.24078,1.04476,1.6721,1.84704,1.39091,1.57703,1.36127,2.12861,1.83102,1.689,1.1896625,1.6871225,0.504012382,CG3724,FBgn0004654
INC036B12,CG3734,1.91368,1.33229,1.15135,1.39359,1,1.40747,1.03673,1.32262,1.10082,1.84003,1.37239,1.16813,1.67181,1.11096,1.46044,1.19581,1.31971625,1.36504875,0.048724704,CG3734,FBgn0038700
INC121E08,CG3739,3.01641,1.6314,3.74821,1.75187,1.32052,2.47177,2.22223,1.85541,5.05708,2.79751,2.25119,2.15723,1,1.72251,6.38453,4.12856,2.2522275,3.18732625,0.500994136,CG3739,FBgn0038702
INC151F09,CG3744,1.65431,1.1378,1.36644,1.07933,1.19164,1.08425,1.0693,1.33374,1.27908,1.33567,1,1.14537,1.09312,1.01114,1.30879,1.26092,1.23960125,1.17926125,-0.071992751,CG3744,FBgn0039240
INC025H12,CG3751,1.09691,1.17538,1.11635,1,1.15445,1.14504,1.12347,1.09325,1.26191,1.10405,1.23838,1.05117,1.17162,1.1351,1.12023,1.2437,1.11310625,1.16577,0.066691871,CG3751,FBgn0261596
INC097G05,CG3752,1.40424,1.48266,1.66088,1.0448,1.25501,1.22309,1.07458,1.04843,1.19277,1.08249,1.37166,1.05157,1.22417,1.08573,1,1.04985,1.27421125,1.13228,-0.170373716,CG3752,FBgn0012036
INC067A12,CG3767,1.68068,1.35375,1.62371,1.54528,1.47918,1.39812,1.06422,2.38505,1.76596,1.62412,1.04503,1.40437,1.31843,1.05922,1,1.10594,1.56624875,1.29038375,-0.279513183,CG3767,FBgn0028424
INC105H02,CG3775,1,1.2697,1.72457,1.48762,1.68842,1.33859,1.96695,1.85668,1.96838,1.19679,1.04528,1.9943,1.3304,1.92136,1.61481,1.94327,1.54156625,1.62682375,0.077661066,CG3775,FBgn0030425
INC006H11,CG3780,1.70705,1.83415,1.60609,1.41099,1.23815,1.5338,1.49791,1.99261,1.04015,2.6822,1,1.2528,1.42643,1.64007,1.7172,1.21136,1.60259375,1.49627625,-0.099032198,CG3780,FBgn0015818
INC105G01,CG3782,1,1.51575,1.15645,1.42322,1.72764,1.89951,1.43359,1.13893,1.34048,1.48443,2.15769,1.6529,1.89453,1.81234,1.69995,2.0653,1.41188625,1.7634525,0.320778855,CG3782,FBgn0031660
INC003G10,CG3788,1.52801,1.71699,1.59774,1.68371,1.57516,1.51614,1.38137,1,1.64847,1.54185,2.09905,1.58962,1.60077,1.51573,2.04126,1.62906,1.49989,1.70822625,0.18764237,CG3788,FBgn0034800
INC004B03,CG3792,1.03362,1.18192,1.31759,1.12577,1.27436,1.17187,1.17615,1.30945,1,1.38486,1.04628,1.3089,1.17156,1.13453,1.4906,1.16733,1.19884125,1.2130075,0.01694784,CG3792,FBgn0031662
INC046A11,CG3798,1.28072,1.27837,1.22606,1.33377,1,1.1326,1.32077,1.58764,1.47315,1.40328,1.20692,1.30426,1.27375,1.13578,1.17097,1.33836,1.26999125,1.28830875,0.020659827,CG3798,FBgn0013305
INC042E11,CG3799,1.28285,1.63301,1.70007,1.29654,1.23905,1.39491,1.75554,1.78256,1.11172,1.32147,1.48859,1.12471,1.46643,1.66443,1.17678,1,1.51056625,1.29426625,-0.222955027,CG3799,FBgn0261547
INC046C11,CG3801,1.12515,1.81728,1.04408,1.41368,1.61837,1.29591,1.51809,2.50705,1,1.65653,2.42411,1.1639,1.45042,3.27678,1.7219,2.07189,1.54245125,1.84569125,0.258936344,CG3801,FBgn0015586
INC107H04,CG3805,1.15741,1.20152,1.00317,1.1817,1.07932,1,1.13304,1.0534,1.23943,1.18642,1.1418,1.27914,1.10634,1.28999,1.12921,1.27531,1.101195,1.205955,0.13110611,CG3805,FBgn0083962
INC123B01,CG3809,1.48118,1.45059,1.50888,2.90378,2.04075,1.38091,1,1.48351,1.80582,1.86627,1.16364,2.23641,1.47365,1.07219,1.22573,1.76119,1.6562,1.5756125,-0.071964133,CG3809,FBgn0037995
INC107G02,CG3810,1.22795,1.53137,1.42058,1.53438,1.61784,1.07325,1.03506,1.01642,1.20462,1,1.74538,1.15322,1.27689,1.03384,1.48993,1.40759,1.30710625,1.28893375,-0.020198305,CG3810,FBgn0023511
INC046G09,CG3811,1.54678,1.38897,1.44901,1.50951,1.53339,1.66443,1.652,1.54713,1.31496,1.6842,1,1.62481,1.22868,1.70383,1.46405,1.44229,1.5364025,1.4328525,-0.100666112,CG3811,FBgn0032123
INC047B10,CG3819,2.63474,2.93915,3.44211,6.68133,5.05155,4.72972,5.07556,1,4.2999,4.16543,3.21561,6.26289,5.34964,4.39789,3.52598,5.7602,3.94427,4.6221925,0.228819032,CG3819,FBgn0036833
INC107G04,CG3821,1.13541,1.45061,1.13439,1.2724,1.54585,1.55253,1.22877,1,1.26642,1.31506,1.29764,1.11512,1.17668,1.50443,1.36109,1.64698,1.289995,1.3354275,0.049936181,CG3821,FBgn0002069
INC007G05,CG3825,1.14794,1.43483,1,1.03107,1.38877,1.16457,1.07861,1.27259,1.14654,1.11802,1.16257,1.04793,1.18745,1.06199,1.311,1.3855,1.1897975,1.177625,-0.014835848,CG3825,FBgn0034948
INC004A11,CG3829,1.01662,1.15545,1.26031,1.29085,1.46356,1.17706,1.52693,1.13408,1.18119,1,1.0551,1.0064,1.07506,1.00624,1.1208,1.47479,1.2531075,1.1149475,-0.168534405,CG3829,FBgn0035091
INC031B03,CG3842,1,1.59,1.3425,1.16888,1.56814,1.47546,1.23749,1.24207,1.51959,1.61161,1.73923,1.96902,1.39332,1.72189,1.53159,1.5749,1.3280675,1.63264375,0.297881548,CG3842,FBgn0029866
INC031C06,CG3843,1.34557,1.20297,1.49025,1.7043,1.41342,1.23949,1.49153,1,1.73935,1.12209,1.8144,2.09627,1.58096,1.2051,1.12488,1.38113,1.36094125,1.5080225,0.148053165,CG3843,FBgn0038281
INC051B09,CG3845,1.54228,1.41996,1.57528,1.52814,1.39576,1.44143,1.36254,1.43755,1.12318,1.257,1,1.3797,1.19486,1.31457,1.31282,1.40502,1.4628675,1.24839375,-0.228726063,CG3845,FBgn0010488
INC031D03,CG3849,1.13763,1.15706,1.15248,1.08173,1.09439,1.07799,1.10862,1.12035,1.01555,1.0474,1,1.05819,1.0769,1.05306,1.11045,1.00355,1.11628125,1.0456375,-0.094317777,CG3849,FBgn0063485
INC011H04,CG3850,1.04868,1.55238,1.57417,1.35722,1.46534,1.20437,1.34955,1.23007,1.1819,1.31906,1.89119,1.27285,1.40497,1,1.03077,1.32436,1.3477225,1.3031375,-0.048534155,CG3850,FBgn0033782
INC108G04,CG3861,1.14137,1.45439,1.57543,1.46645,1.24673,1,1.16862,1.13064,1.13452,1.45034,1.50949,1.59206,1.21101,1.51629,1.71018,1.34495,1.27295375,1.433605,0.171467571,CG3861,FBgn0261955
INC052C03,CG3870,1.19568,1,1.19366,1.23722,1.11688,1.23579,1.05638,1.32347,1.13422,1.26647,1.21145,1.02464,1.10835,1.11064,1.09609,1.07934,1.169885,1.1289,-0.051449024,CG3870,FBgn0015372
INC056D06,CG3879,1.58238,1.75742,1.32679,1.50149,1.73697,2.16239,1.1205,1,1.50411,1.89034,1.34794,1.73069,1.63637,1.29557,2.0976,1.81121,1.5234925,1.66422875,0.127471349,CG3879,FBgn0004512
INC056F07,CG3881,1.23214,1.44369,1.24143,1.25341,1.3196,1.40035,1.41086,1.33398,1.07985,1.38482,1,1.11413,1.1155,1.2353,1.31786,1.04302,1.3294325,1.16131,-0.195057392,CG3881,FBgn0032135
INC033G06,CG3883,3.25939,2.77377,3.35505,5.50851,2.82277,2.95364,2.38439,2.77259,1.98093,2.98415,2.71508,2.97154,3.10241,1,9.03638,8.5311,3.22876375,4.04019875,0.323444383,CG3883,FBgn0031281
INC056G10,CG3887,1.05682,1.20423,1.23111,1.34665,1.24129,1,1.18622,1.36821,1.34141,1.1039,1.42222,1.27668,1.10927,1.1731,1.37675,1.39022,1.20431625,1.27419375,0.081370377,CG3887,FBgn0031670
INC031E01,CG3895,1.418,1.47147,1.34811,1.09379,1.02012,1.58847,1.50154,1.28707,1.60506,1.09299,1.25796,1.2325,1.42246,1.09617,1.27767,1,1.34107125,1.24810125,-0.103650913,CG3895,FBgn0004860
INC057D02,CG3897,2.54768,1.99995,1.42605,1,1.59672,1.96545,2.06049,2.13322,1.5528,1.58262,1.76107,2.22959,1.59527,1.97005,1.83788,2.11137,1.841195,1.83008125,-0.008734729,CG3897,FBgn0027660
INC014C09,CG3906,1.5132,1.72043,1.38281,2.32902,2.06138,1.8021,1.42715,1.10479,2.37941,1,1.84596,1.69486,2.24315,1.59774,2.13384,2.04884,1.66761,1.867975,0.163693218,CG3906,FBgn0034871
INC014B11,CG3907,1.6025,1.62348,1.60147,1.69794,1.47724,1.36293,1.49105,1.61812,1.38485,1,1.22725,1.63614,1.41475,1.46081,1.32741,1.22825,1.55934125,1.3349325,-0.224169891,CG3907,FBgn0034958
INC023H01,CG3917,1.23889,1.30367,1.31708,1.70488,1.37225,1.17858,1.34735,1.90415,1.23047,1.51077,1.09446,1.33609,1,1.45025,1.80721,1.51456,1.42085625,1.36797625,-0.054717419,CG3917,FBgn0026430
INC117C02,CG3922,1.12919,1.15096,1,1.09102,1.3536,1.11363,1.07025,1.29724,1.38397,1.226,1.75473,1.08406,1.32262,1.1839,1.27482,1.34114,1.15073625,1.321405,0.199515505,CG3922,FBgn0005533
INC097H12,CG3924,2.25516,2.67141,2.21088,2.02559,1.95655,1.4821,1.74724,2.4526,1.41571,1,1.47944,1.86675,1.49737,2.00906,1.96797,1.51652,2.10019125,1.5941025,-0.397776313,CG3924,FBgn0013764
INC037F06,CG3940,1.25667,1.41824,1,1.45689,1.32689,1.33349,1.30463,1.65507,1.37264,1.27145,1.37986,1.22635,1.70437,1.41397,1.51502,1.37581,1.343985,1.40743375,0.066549978,CG3940,FBgn0037788
INC014C05,CG3943,1.4115,2.18223,2.11968,2.01469,2.17985,1.2219,1.83345,1.66535,1,1.2039,1.09888,1.22007,1.48111,1.41117,1.12348,1.13936,1.82858125,1.20974625,-0.596020265,CG3943,FBgn0020545
INC130E09,CG3948,1,3.2976,3.22454,2.63109,2.74103,2.62899,2.73673,2.84921,2.8449,2.15802,2.02737,3.57856,2.22219,2.13118,2.19038,1.83228,2.63864875,2.37311,-0.153020341,CG3948,FBgn0040512
INC101D08,CG3950,1.8669,2.28604,2.69628,2.83265,2.25931,1.90872,1,2.76136,2.07669,1.51222,2.12507,1.88063,2.10725,1.42197,1.64146,1.83647,2.2014075,1.82522,-0.270355858,CG3950,FBgn0085446
INC060F01,CG3957,1.39539,1.48842,1.10146,1.09417,1.12319,1.26343,1.07922,1.39639,1.32184,1.07865,1.39379,1.135,1.17532,1.14544,1,1.27155,1.24270875,1.19019875,-0.062285708,CG3957,FBgn0034876
INC091G07,CG3964,1.41726,1.74529,1.75707,1.56892,1.52927,1.28078,1.31191,1.23536,1,1.34854,1.38816,1.42985,1.22352,1.60229,1.56934,1.02602,1.4807325,1.323465,-0.161990994,CG3964,FBgn0031574
INC051G02,CG3967,1.02923,1.01956,1.21389,1.22264,1.0424,1.14229,1.40686,1.59533,1.43001,1.07804,1.38499,1,1.25997,1.45457,1.27874,1.0542,1.209025,1.242565,0.039477246,CG3967,FBgn0035989
INC130F02,CG3971,1.47375,1.53706,1,1.13268,1.76483,1.54402,1.18779,1.13858,1.56223,1.44528,1.05947,1.12048,1.21842,1.14054,1.31129,1.83092,1.34733875,1.33607875,-0.012107577,CG3971,FBgn0260960
INC102A07,CG3972,1.25424,1.41395,1.47492,1.11115,1.33854,1.17848,1.20617,1.13701,1,1.28282,1.19479,1.10234,1.28213,1.1072,1.08189,1.00301,1.2643075,1.1317725,-0.159763405,CG3972,FBgn0010019
INC014H04,CG3978,1.24334,1.19391,1.32419,1.23196,1.16943,1.18013,1.21594,1.22661,1.06453,1.035,1.02027,1.24634,1.02515,1.18849,1.17619,1,1.22318875,1.09449625,-0.160380031,CG3978,FBgn0003117
INC097B08,CG3980,1.07329,1.25494,1.22098,1.23923,1.51283,1,1.48201,1.17657,1.12775,1.21095,1.73212,1.32904,1.37383,1.38439,1.30507,1.50953,1.24498125,1.371585,0.139720017,CG3980,FBgn0031575
INC025H11,CG3981,1.00824,1,1.09156,1.21845,1.25235,1.40331,1.35004,1.373,1.32517,1.12075,1.11286,1.4264,1.25001,1.33692,1.31412,1.29983,1.21211875,1.2732575,0.07099317,CG3981,FBgn0040395
INC119A10,CG3982,1.19195,1.23948,1.24685,1.37046,1.25589,1,1.28842,1.15197,1.29901,1.31526,1.86362,1.2141,1.25783,1.05583,1.15122,1.05216,1.2181275,1.27612875,0.067108745,CG3982,FBgn0035988
INC057D12,CG3984,1.58206,2.4154,2.05377,1.4865,1.98095,2.76884,1.87487,2.03059,1.97911,1.8415,1.00392,1.40104,2.61025,1.92955,1.29193,1,2.0241225,1.6321625,-0.310511904,CG3984,FBgn0038291
INC060H10,CG3987,1.81732,2.11087,1.272,1.30324,1.31752,1.71564,1.17571,1.44435,1.43898,1.77576,1.94158,1,1.9916,1.44658,1.59588,1.4649,1.51958125,1.58191,0.057993707,CG3987,FBgn0038292
INC131A02,CG3988,1.12465,1.09698,1,1.39458,1.24899,1.40488,1.16296,1.07323,1.5473,1.34981,1.20558,1.19367,1.52817,1.37887,1.55222,2.09404,1.18828375,1.4812075,0.317894382,CG3988,FBgn0028552
INC071D02,CG3989,1.2552,1.49677,1.54349,1.24879,1.11803,1.44085,1.21992,1.64133,1,1.22193,1.36644,1.85665,1.43924,1.38102,1.20287,1.306,1.3705475,1.34676875,-0.025250179,CG3989,FBgn0020513
INC126B08,CG3991,1.64303,1.45646,1.37824,1.49212,1.30433,1.70374,1.49553,1.32957,1.31011,1.61881,1,1.27188,1.40758,1.37947,1.37249,1.4247,1.4753775,1.34813,-0.130124517,CG3991,FBgn0020370
INC104G12,CG3992,1.31127,1.16456,1.41381,1.25213,1.23099,1.2316,1.2038,1.33816,1.16181,1.1468,1,1.34634,1.04537,1.25466,1.27692,1.11838,1.26829,1.168785,-0.117875094,CG3992,FBgn0003507
INC151F10,CG3997,1.18164,1.17892,1.5105,1.28945,1.14793,1.35977,1.9171,1.40221,1.35776,1,1.40244,1.15328,1.38643,1.67064,1.01346,1.19677,1.37344,1.2725975,-0.110017694,CG3997,FBgn0023170
INC097H04,CG4001,1.41967,1,1.26109,1.4555,1.45694,1.41074,1.35283,1.41997,1.58427,1.58666,1.00767,1.20567,1.04226,1.79603,1.41023,1.7321,1.3470925,1.42061125,0.076662896,CG4001,FBgn0003071
INC105D11,CG4005,1.17586,1.51982,1.55346,1.48534,1.73071,1.47399,1,1.69747,1.49008,1.19604,1.28834,1.42252,1.37813,1.28407,1.07312,1.17404,1.45458125,1.2882925,-0.175143698,CG4005,FBgn0034970
